replicate	generation	lineage	n_individuals	mean_fitness	mean_phenotype	sd_phenotype	mean_optimum
pl_sweep	613	rot	20000	0.999466	-0.00039848	0.100525	0.0
pl_sweep	614	pdav-N	50000	0.99807	0.000316153	0.100254	-0.0
pl_sweep	614	mixed	30000	0.999658	0.000609635	0.0990109	0.0
pl_sweep	614	rot	20000	0.999479	-0.000694133	0.0993152	0.0
pl_sweep	615	pdav-N	50000	0.998078	-2.44424e-05	0.100035	-0.0
pl_sweep	615	mixed	30000	0.999648	0.000270748	0.100407	0.0
pl_sweep	615	rot	20000	0.999469	4.17348e-05	0.100226	0.0
pl_sweep	616	pdav-N	50000	0.998093	-0.000575131	0.0996514	-0.0
pl_sweep	616	mixed	30000	0.999651	0.000363679	0.0999235	0.0
pl_sweep	616	rot	20000	0.999473	0.000770117	0.0998865	0.0
pl_sweep	617	pdav-N	50000	0.998059	-0.000324299	0.100544	-0.0
pl_sweep	617	mixed	30000	0.999652	-0.000312742	0.0997876	0.0
pl_sweep	617	rot	20000	0.999474	-0.000902108	0.0998217	0.0
pl_sweep	618	pdav-N	50000	0.998068	0.000486415	0.10029	-0.0
pl_sweep	618	mixed	30000	0.99965	0.000467037	0.100072	0.0
pl_sweep	618	rot	20000	0.99947	0.00052034	0.100114	0.0
pl_sweep	619	pdav-N	50000	0.998075	-0.000296258	0.100109	-0.0
pl_sweep	619	mixed	30000	0.999649	0.000689461	0.10033	0.0
pl_sweep	619	rot	20000	0.999476	-0.000195146	0.0995557	0.0
pl_sweep	620	pdav-N	50000	0.998068	0.000144895	0.100292	-0.0
pl_sweep	620	mixed	30000	0.999651	-0.000120383	0.0999739	0.0
pl_sweep	620	rot	20000	0.999477	-0.00118073	0.0995219	0.0
pl_sweep	621	pdav-N	50000	0.9981	-0.000262196	0.0994511	-0.0
pl_sweep	621	mixed	30000	0.99965	-0.000812733	0.100126	0.0
pl_sweep	621	rot	20000	0.999485	-3.06334e-05	0.0987081	0.0
pl_sweep	622	pdav-N	50000	0.998077	0.000668159	0.100075	-0.0
pl_sweep	622	mixed	30000	0.999647	-0.000545036	0.10056	0.0
pl_sweep	622	rot	20000	0.999475	0.000722639	0.0997177	0.0
pl_sweep	623	pdav-N	50000	0.998085	-0.000212296	0.0998656	-0.0
pl_sweep	623	mixed	30000	0.999652	-0.000308557	0.0998093	0.0
pl_sweep	623	rot	20000	0.999475	0.000387045	0.0996727	0.0
pl_sweep	624	pdav-N	50000	0.998094	-0.000138706	0.099612	-0.0
pl_sweep	624	mixed	30000	0.999652	6.4454e-05	0.0999137	0.0
pl_sweep	624	rot	20000	0.999468	0.000723501	0.100347	0.0
pl_sweep	625	pdav-N	50000	0.998071	0.000894333	0.100207	-0.0
pl_sweep	625	mixed	30000	0.99965	-0.00013576	0.100123	0.0
pl_sweep	625	rot	20000	0.99947	-0.000899584	0.100137	0.0
pl_sweep	626	pdav-N	50000	0.998089	-1.40047e-05	0.0997438	-0.0
pl_sweep	626	mixed	30000	0.999654	0.000501082	0.0995024	0.0
pl_sweep	626	rot	20000	0.999471	-0.000250199	0.100057	0.0
pl_sweep	627	pdav-N	50000	0.998097	-6.62053e-05	0.0995326	-0.0
pl_sweep	627	mixed	30000	0.999653	-0.00106544	0.0996625	0.0
pl_sweep	627	rot	20000	0.999475	-0.000560018	0.0997194	0.0
pl_sweep	628	pdav-N	50000	0.99809	6.18178e-05	0.0997154	-0.0
pl_sweep	628	mixed	30000	0.999649	0.000392093	0.100292	0.0
pl_sweep	628	rot	20000	0.999466	0.00143666	0.100499	0.0
pl_sweep	629	pdav-N	50000	0.998088	4.9962e-06	0.0997769	-0.0
pl_sweep	629	mixed	30000	0.999648	-0.000524953	0.100446	0.0
pl_sweep	629	rot	20000	0.999477	2.15702e-05	0.099453	0.0
pl_sweep	630	pdav-N	50000	0.998061	-0.000170172	0.10047	-0.0
pl_sweep	630	mixed	30000	0.999652	-0.000502243	0.0998701	0.0
pl_sweep	630	rot	20000	0.999478	-0.000365409	0.0994131	0.0
pl_sweep	631	pdav-N	50000	0.998064	9.40803e-05	0.100412	-0.0
pl_sweep	631	mixed	30000	0.99965	0.000142383	0.100199	0.0
pl_sweep	631	rot	20000	0.999474	-0.000377995	0.0998161	0.0
pl_sweep	632	pdav-N	50000	0.998067	-0.000911442	0.100334	-0.0
pl_sweep	632	mixed	30000	0.99965	0.000827797	0.100142	0.0
pl_sweep	632	rot	20000	0.999473	0.000611831	0.0998478	0.0
pl_sweep	633	pdav-N	50000	0.998073	0.00054715	0.100157	-0.0
pl_sweep	633	mixed	30000	0.999648	-0.000550159	0.10035	0.0
pl_sweep	633	rot	20000	0.999471	0.000729061	0.100024	0.0
pl_sweep	634	pdav-N	50000	0.998075	0.000637429	0.100121	-0.0
pl_sweep	634	mixed	30000	0.999648	-9.83815e-05	0.100438	0.0
pl_sweep	634	rot	20000	0.99947	0.000455628	0.100135	0.0
pl_sweep	635	pdav-N	50000	0.998077	0.000212772	0.100056	-0.0
pl_sweep	635	mixed	30000	0.999649	-0.0002794	0.100283	0.0
pl_sweep	635	rot	20000	0.999469	8.59637e-05	0.100279	0.0
pl_sweep	636	pdav-N	50000	0.998077	-0.000262206	0.100069	-0.0
pl_sweep	636	mixed	30000	0.999649	-3.29241e-05	0.100259	0.0
pl_sweep	636	rot	20000	0.999472	-0.000998581	0.0999927	0.0
pl_sweep	637	pdav-N	50000	0.99809	-0.000387288	0.0997294	-0.0
pl_sweep	637	mixed	30000	0.999655	0.000825274	0.0994146	0.0
pl_sweep	637	rot	20000	0.999463	-8.34155e-05	0.100853	0.0
pl_sweep	638	pdav-N	50000	0.998088	-0.000232806	0.099778	-0.0
pl_sweep	638	mixed	30000	0.99965	9.98102e-05	0.100197	0.0
pl_sweep	638	rot	20000	0.999476	0.000335364	0.0996008	0.0
pl_sweep	639	pdav-N	50000	0.998088	7.40074e-05	0.0997682	-0.0
pl_sweep	639	mixed	30000	0.99965	0.000168929	0.100093	0.0
pl_sweep	639	rot	20000	0.999466	-9.10367e-05	0.100549	0.0
pl_sweep	640	pdav-N	50000	0.998075	-6.5388e-05	0.100116	-0.0
pl_sweep	640	mixed	30000	0.999652	7.06381e-05	0.0997882	0.0
pl_sweep	640	rot	20000	0.999469	-0.00104164	0.100259	0.0
pl_sweep	641	pdav-N	50000	0.998099	-0.00107155	0.0994757	-0.0
pl_sweep	641	mixed	30000	0.999648	-0.000252391	0.100469	0.0
pl_sweep	641	rot	20000	0.999472	-0.000406833	0.0999778	0.0
pl_sweep	642	pdav-N	50000	0.998094	6.99662e-05	0.0996146	-0.0
pl_sweep	642	mixed	30000	0.999649	0.00129924	0.100208	0.0
pl_sweep	642	rot	20000	0.999469	-0.00044891	0.100217	0.0
pl_sweep	643	pdav-N	50000	0.998045	0.000141487	0.100892	-0.0
pl_sweep	643	mixed	30000	0.999655	-0.000160182	0.0994549	0.0
pl_sweep	643	rot	20000	0.999471	-0.0003994	0.100063	0.0
pl_sweep	644	pdav-N	50000	0.998077	0.00026029	0.100055	-0.0
pl_sweep	644	mixed	30000	0.999651	8.8242e-06	0.0999739	0.0
pl_sweep	644	rot	20000	0.999468	0.000617529	0.100397	0.0
pl_sweep	645	pdav-N	50000	0.998091	0.00103418	0.0997104	-0.0
pl_sweep	645	mixed	30000	0.99965	0.000508279	0.100204	0.0
pl_sweep	645	rot	20000	0.999475	0.000865565	0.0996998	0.0
pl_sweep	646	pdav-N	50000	0.998087	7.00095e-05	0.0998055	-0.0
pl_sweep	646	mixed	30000	0.99965	-0.000781564	0.100155	0.0
pl_sweep	646	rot	20000	0.999479	0.000159108	0.099341	0.0
pl_sweep	647	pdav-N	50000	0.998096	0.000555413	0.0995593	-0.0
pl_sweep	647	mixed	30000	0.999657	0.000937488	0.0990782	0.0
pl_sweep	647	rot	20000	0.999478	0.000569032	0.0993677	0.0
pl_sweep	648	pdav-N	50000	0.99809	0.00025534	0.0997242	-0.0
pl_sweep	648	mixed	30000	0.99965	0.00133044	0.100108	0.0
pl_sweep	648	rot	20000	0.999474	-0.000957102	0.0997361	0.0
pl_sweep	649	pdav-N	50000	0.998094	-0.000469897	0.0996275	-0.0
pl_sweep	649	mixed	30000	0.999649	0.000527655	0.100267	0.0
pl_sweep	649	rot	20000	0.999475	0.000853679	0.0996828	0.0
pl_sweep	650	pdav-N	50000	0.998073	-0.000231736	0.100166	-0.0
pl_sweep	650	mixed	30000	0.999654	0.00135957	0.0995625	0.0
pl_sweep	650	rot	20000	0.999472	-0.00113002	0.0999762	0.0
pl_sweep	651	pdav-N	50000	0.998097	-0.000216953	0.0995413	-0.0
pl_sweep	651	mixed	30000	0.999647	5.45969e-05	0.100587	0.0
pl_sweep	651	rot	20000	0.999472	6.52462e-05	0.0999736	0.0
pl_sweep	652	pdav-N	50000	0.998089	0.000520026	0.0997633	-0.0
pl_sweep	652	mixed	30000	0.999653	-0.000752005	0.0997438	0.0
pl_sweep	652	rot	20000	0.99947	-0.000707715	0.100181	0.0
pl_sweep	653	pdav-N	50000	0.998081	0.000366908	0.0999692	-0.0
pl_sweep	653	mixed	30000	0.999653	-8.73062e-05	0.0996732	0.0
pl_sweep	653	rot	20000	0.999474	0.000609841	0.099806	0.0
pl_sweep	654	pdav-N	50000	0.998077	-0.000343156	0.100064	-0.0
pl_sweep	654	mixed	30000	0.999652	1.22748e-06	0.0998262	0.0
pl_sweep	654	rot	20000	0.99947	-0.000116758	0.100172	0.0
pl_sweep	655	pdav-N	50000	0.998071	-0.000213058	0.100219	-0.0
pl_sweep	655	mixed	30000	0.999651	0.000378723	0.0999764	0.0
pl_sweep	655	rot	20000	0.999473	0.000457162	0.0998705	0.0
pl_sweep	656	pdav-N	50000	0.998078	-0.000386497	0.100044	-0.0
pl_sweep	656	mixed	30000	0.999651	0.000789986	0.100059	0.0
pl_sweep	656	rot	20000	0.999468	-0.00119453	0.100361	0.0
pl_sweep	657	pdav-N	50000	0.99808	0.000518305	0.0999948	-0.0
pl_sweep	657	mixed	30000	0.999648	0.00116426	0.100387	0.0
pl_sweep	657	rot	20000	0.999461	0.000668397	0.101041	0.0
pl_sweep	658	pdav-N	50000	0.998094	0.000234351	0.0996243	-0.0
pl_sweep	658	mixed	30000	0.999651	0.000240502	0.100023	0.0
pl_sweep	658	rot	20000	0.99947	-0.000513088	0.100208	0.0
pl_sweep	659	pdav-N	50000	0.998114	0.000212833	0.0990838	-0.0
pl_sweep	659	mixed	30000	0.999653	0.00130151	0.0996372	0.0
pl_sweep	659	rot	20000	0.999477	0.00129215	0.0995005	0.0
pl_sweep	660	pdav-N	50000	0.998072	-9.10032e-05	0.100188	-0.0
pl_sweep	660	mixed	30000	0.999653	-0.00013205	0.099655	0.0
pl_sweep	660	rot	20000	0.999484	-0.000373787	0.0988478	0.0
pl_sweep	661	pdav-N	50000	0.998097	6.00265e-05	0.0995385	-0.0
pl_sweep	661	mixed	30000	0.999656	-0.000443792	0.0993256	0.0
pl_sweep	661	rot	20000	0.999466	0.00100574	0.100563	0.0
pl_sweep	662	pdav-N	50000	0.998088	-8.81591e-05	0.0997699	-0.0
pl_sweep	662	mixed	30000	0.999653	-8.32178e-05	0.0996882	0.0
pl_sweep	662	rot	20000	0.999469	0.00073879	0.100258	0.0
pl_sweep	663	pdav-N	50000	0.998088	-0.000264294	0.099765	-0.0
pl_sweep	663	mixed	30000	0.999655	0.000628912	0.099427	0.0
pl_sweep	663	rot	20000	0.999474	-0.000196272	0.099776	0.0
pl_sweep	664	pdav-N	50000	0.998077	0.000161453	0.100053	-0.0
pl_sweep	664	mixed	30000	0.999649	-0.000222956	0.100306	0.0
pl_sweep	664	rot	20000	0.999476	0.000707772	0.0995475	0.0
pl_sweep	665	pdav-N	50000	0.998085	-0.000133771	0.0998671	-0.0
pl_sweep	665	mixed	30000	0.999649	9.99005e-05	0.10032	0.0
pl_sweep	665	rot	20000	0.999468	2.96865e-05	0.100344	0.0
pl_sweep	666	pdav-N	50000	0.998076	-0.00107827	0.100082	-0.0
pl_sweep	666	mixed	30000	0.999652	0.000192315	0.0998276	0.0
pl_sweep	666	rot	20000	0.999474	-0.000925818	0.0998084	0.0
pl_sweep	667	pdav-N	50000	0.998084	1.11466e-05	0.0998921	-0.0
pl_sweep	667	mixed	30000	0.999653	-0.000621482	0.0997147	0.0
pl_sweep	667	rot	20000	0.999467	0.00137808	0.100394	0.0
pl_sweep	668	pdav-N	50000	0.998106	0.000601712	0.0992976	-0.0
pl_sweep	668	mixed	30000	0.999649	-0.000620345	0.100314	0.0
pl_sweep	668	rot	20000	0.999473	0.000881836	0.0998702	0.0
pl_sweep	669	pdav-N	50000	0.998087	-0.000275908	0.0998075	-0.0
pl_sweep	669	mixed	30000	0.999648	-0.000638788	0.100372	0.0
pl_sweep	669	rot	20000	0.999473	-0.000616698	0.0998549	0.0
pl_sweep	670	pdav-N	50000	0.998079	-0.000121231	0.100012	-0.0
pl_sweep	670	mixed	30000	0.999654	3.975e-05	0.0996011	0.0
pl_sweep	670	rot	20000	0.999467	-0.000500829	0.100442	0.0
pl_sweep	671	pdav-N	50000	0.998095	-0.000103593	0.0995837	-0.0
pl_sweep	671	mixed	30000	0.999655	-9.27817e-05	0.0993818	0.0
pl_sweep	671	rot	20000	0.999473	9.41313e-05	0.0998887	0.0
pl_sweep	672	pdav-N	50000	0.998078	-0.000128656	0.100043	-0.0
pl_sweep	672	mixed	30000	0.999647	-0.000877827	0.100488	0.0
pl_sweep	672	rot	20000	0.999463	0.000314749	0.100859	0.0
pl_sweep	673	pdav-N	50000	0.998095	0.000214604	0.0995882	-0.0
pl_sweep	673	mixed	30000	0.999655	-0.000987241	0.0994345	0.0
pl_sweep	673	rot	20000	0.999479	0.00114318	0.0992621	0.0
pl_sweep	674	pdav-N	50000	0.998064	0.000250665	0.100411	-0.0
pl_sweep	674	mixed	30000	0.999652	-0.000117452	0.0998651	0.0
pl_sweep	674	rot	20000	0.999473	0.000232803	0.0999038	0.0
pl_sweep	675	pdav-N	50000	0.998081	-0.000753283	0.0999493	-0.0
pl_sweep	675	mixed	30000	0.999648	-0.000859593	0.100414	0.0
pl_sweep	675	rot	20000	0.999477	0.000478828	0.0994662	0.0
pl_sweep	676	pdav-N	50000	0.998089	-0.00025086	0.0997492	-0.0
pl_sweep	676	mixed	30000	0.999656	-0.000362172	0.0992324	0.0
pl_sweep	676	rot	20000	0.999471	0.000573164	0.100039	0.0
pl_sweep	677	pdav-N	50000	0.998074	-1.50419e-05	0.100135	-0.0
pl_sweep	677	mixed	30000	0.999651	0.00109208	0.0999793	0.0
pl_sweep	677	rot	20000	0.999472	0.000429263	0.0999661	0.0
pl_sweep	678	pdav-N	50000	0.998097	0.000207029	0.0995318	-0.0
pl_sweep	678	mixed	30000	0.999654	0.000289622	0.0995794	0.0
pl_sweep	678	rot	20000	0.999476	0.000653326	0.0995729	0.0
pl_sweep	679	pdav-N	50000	0.998053	-0.000362095	0.100679	-0.0
pl_sweep	679	mixed	30000	0.999652	-0.00142558	0.0997867	0.0
pl_sweep	679	rot	20000	0.999471	-0.00058238	0.100084	0.0
pl_sweep	680	pdav-N	50000	0.998048	-0.000286815	0.10083	-0.0
pl_sweep	680	mixed	30000	0.999654	-0.000407862	0.0996125	0.0
pl_sweep	680	rot	20000	0.999474	-0.000709168	0.0997496	0.0
pl_sweep	681	pdav-N	50000	0.998083	2.13982e-05	0.0999087	-0.0
pl_sweep	681	mixed	30000	0.999651	3.69464e-05	0.099982	0.0
pl_sweep	681	rot	20000	0.999476	-0.000413649	0.0996186	0.0
pl_sweep	682	pdav-N	50000	0.998081	-0.000798518	0.0999511	-0.0
pl_sweep	682	mixed	30000	0.999653	0.000111224	0.099647	0.0
pl_sweep	682	rot	20000	0.999482	-0.000953292	0.099031	0.0
pl_sweep	683	pdav-N	50000	0.998071	4.35347e-05	0.100227	-0.0
pl_sweep	683	mixed	30000	0.999651	-0.000678465	0.0999605	0.0
pl_sweep	683	rot	20000	0.999476	6.18207e-05	0.0995753	0.0
pl_sweep	684	pdav-N	50000	0.998087	0.000157565	0.099793	-0.0
pl_sweep	684	mixed	30000	0.999655	-0.000285989	0.0994435	0.0
pl_sweep	684	rot	20000	0.999478	-0.000261922	0.0994262	0.0
pl_sweep	685	pdav-N	50000	0.998066	-0.000426796	0.100355	-0.0
pl_sweep	685	mixed	30000	0.999651	-0.000738515	0.0999737	0.0
pl_sweep	685	rot	20000	0.999476	-0.000472999	0.0995607	0.0
pl_sweep	686	pdav-N	50000	0.998075	-0.000201897	0.100115	-0.0
pl_sweep	686	mixed	30000	0.99965	-0.000181315	0.10016	0.0
pl_sweep	686	rot	20000	0.999468	-0.000639693	0.100343	0.0
pl_sweep	687	pdav-N	50000	0.998072	1.29227e-06	0.100185	-0.0
pl_sweep	687	mixed	30000	0.999656	-0.00025931	0.0992981	0.0
pl_sweep	687	rot	20000	0.999474	-0.000192466	0.0997925	0.0
pl_sweep	688	pdav-N	50000	0.998102	-3.18074e-05	0.0994237	-0.0
pl_sweep	688	mixed	30000	0.999655	-0.00070155	0.0994786	0.0
pl_sweep	688	rot	20000	0.999467	4.26386e-05	0.100414	0.0
pl_sweep	689	pdav-N	50000	0.998077	0.00149498	0.10005	-0.0
pl_sweep	689	mixed	30000	0.999651	-0.00034315	0.100037	0.0
pl_sweep	689	rot	20000	0.999474	-0.00064285	0.099756	0.0
pl_sweep	690	pdav-N	50000	0.998076	0.000752784	0.100094	-0.0
pl_sweep	690	mixed	30000	0.999653	0.000572206	0.099677	0.0
pl_sweep	690	rot	20000	0.999464	0.000624395	0.100684	0.0
pl_sweep	691	pdav-N	50000	0.998083	-0.000921888	0.0999008	-0.0
pl_sweep	691	mixed	30000	0.999648	0.000392031	0.100458	0.0
pl_sweep	691	rot	20000	0.999468	-0.000190908	0.100357	0.0
pl_sweep	692	pdav-N	50000	0.99808	-1.7109e-05	0.0999912	-0.0
pl_sweep	692	mixed	30000	0.999655	-0.000453915	0.0993671	0.0
pl_sweep	692	rot	20000	0.999467	0.000392812	0.100468	0.0
pl_sweep	693	pdav-N	50000	0.998085	-0.000337698	0.0998559	-0.0
pl_sweep	693	mixed	30000	0.999648	8.23147e-05	0.100412	0.0
pl_sweep	693	rot	20000	0.999465	0.00105206	0.100614	0.0
pl_sweep	694	pdav-N	50000	0.998081	-0.000740711	0.099971	-0.0
pl_sweep	694	mixed	30000	0.999654	-0.000338682	0.0995527	0.0
pl_sweep	694	rot	20000	0.999472	0.000958128	0.0999726	0.0
pl_sweep	695	pdav-N	50000	0.998085	0.000103864	0.0998549	-0.0
pl_sweep	695	mixed	30000	0.99965	0.000900825	0.100146	0.0
pl_sweep	695	rot	20000	0.999472	-0.000986517	0.0999286	0.0
pl_sweep	696	pdav-N	50000	0.998088	6.42754e-05	0.0997885	-0.0
pl_sweep	696	mixed	30000	0.999648	-0.000644641	0.100428	0.0
pl_sweep	696	rot	20000	0.999464	-0.0014202	0.100694	0.0
pl_sweep	697	pdav-N	50000	0.998078	6.21821e-05	0.100041	-0.0
pl_sweep	697	mixed	30000	0.999653	-0.000606309	0.0996609	0.0
pl_sweep	697	rot	20000	0.999467	-0.000846382	0.100405	0.0
pl_sweep	698	pdav-N	50000	0.998077	0.000406751	0.100064	-0.0
pl_sweep	698	mixed	30000	0.999649	-0.000302317	0.100222	0.0
pl_sweep	698	rot	20000	0.999477	0.000809229	0.0994673	0.0
pl_sweep	699	pdav-N	50000	0.99807	8.25167e-05	0.100241	-0.0
pl_sweep	699	mixed	30000	0.999653	0.000939361	0.0997657	0.0
pl_sweep	699	rot	20000	0.999471	6.63179e-05	0.100043	0.0
pl_sweep	700	pdav-N	50000	0.99806	-0.000324937	0.10051	-0.0
pl_sweep	700	mixed	30000	0.999653	-0.000846533	0.0996675	0.0
pl_sweep	700	rot	20000	0.99948	0.000736327	0.0992417	0.0
pl_sweep	701	pdav-N	50000	0.998097	0.000504673	0.099537	-0.0
pl_sweep	701	mixed	30000	0.999659	-0.000289416	0.0989155	0.0
pl_sweep	701	rot	20000	0.999469	-7.81027e-05	0.100244	0.0
pl_sweep	702	pdav-N	50000	0.998081	-0.000693884	0.099957	-0.0
pl_sweep	702	mixed	30000	0.999656	-0.000138814	0.0992407	0.0
pl_sweep	702	rot	20000	0.999469	0.000914783	0.10027	0.0
pl_sweep	703	pdav-N	50000	0.99809	5.65755e-06	0.0997149	-0.0
pl_sweep	703	mixed	30000	0.999648	0.00059775	0.100349	0.0
pl_sweep	703	rot	20000	0.999473	-0.000418337	0.0999129	0.0
pl_sweep	704	pdav-N	50000	0.998076	0.000509406	0.100084	-0.0
pl_sweep	704	mixed	30000	0.999653	0.000748691	0.0996428	0.0
pl_sweep	704	rot	20000	0.999473	-0.000666208	0.0998483	0.0
pl_sweep	705	pdav-N	50000	0.998077	-6.47339e-05	0.100051	-0.0
pl_sweep	705	mixed	30000	0.999649	2.62391e-05	0.10034	0.0
pl_sweep	705	rot	20000	0.999474	0.000703323	0.099776	0.0
pl_sweep	706	pdav-N	50000	0.998071	-0.000444219	0.10023	-0.0
pl_sweep	706	mixed	30000	0.99965	-9.67807e-05	0.100084	0.0
pl_sweep	706	rot	20000	0.999476	-0.00067443	0.0996137	0.0
pl_sweep	707	pdav-N	50000	0.998069	0.000285036	0.100287	-0.0
pl_sweep	707	mixed	30000	0.999652	0.000432463	0.0998933	0.0
pl_sweep	707	rot	20000	0.999472	0.000444734	0.0999961	0.0
pl_sweep	708	pdav-N	50000	0.998078	0.000104557	0.100038	-0.0
pl_sweep	708	mixed	30000	0.99965	0.000219578	0.100176	0.0
pl_sweep	708	rot	20000	0.999476	2.88134e-05	0.0996351	0.0
pl_sweep	709	pdav-N	50000	0.998076	-0.0006815	0.100101	-0.0
pl_sweep	709	mixed	30000	0.999654	0.00014027	0.0995672	0.0
pl_sweep	709	rot	20000	0.99947	0.00166366	0.100175	0.0
pl_sweep	710	pdav-N	50000	0.998089	0.00036755	0.0997627	-0.0
pl_sweep	710	mixed	30000	0.999654	0.000569026	0.0995953	0.0
pl_sweep	710	rot	20000	0.999472	0.000481381	0.0999879	0.0
pl_sweep	711	pdav-N	50000	0.998086	-0.000739028	0.0998307	-0.0
pl_sweep	711	mixed	30000	0.999648	0.000701711	0.100392	0.0
pl_sweep	711	rot	20000	0.999469	0.000454326	0.100225	0.0
pl_sweep	712	pdav-N	50000	0.998065	0.00101908	0.100372	-0.0
pl_sweep	712	mixed	30000	0.999652	0.00069119	0.0998372	0.0
pl_sweep	712	rot	20000	0.99947	0.000633562	0.100176	0.0
pl_sweep	713	pdav-N	50000	0.998104	-0.000805298	0.0993689	-0.0
pl_sweep	713	mixed	30000	0.99965	-0.000624916	0.100186	0.0
pl_sweep	713	rot	20000	0.99946	-0.000710445	0.101092	0.0
pl_sweep	714	pdav-N	50000	0.998068	-0.00043189	0.100291	-0.0
pl_sweep	714	mixed	30000	0.99965	-0.000190255	0.100087	0.0
pl_sweep	714	rot	20000	0.999462	-0.000308591	0.10091	0.0
pl_sweep	715	pdav-N	50000	0.998062	4.67965e-05	0.100461	-0.0
pl_sweep	715	mixed	30000	0.999647	0.00116955	0.10054	0.0
pl_sweep	715	rot	20000	0.999462	0.00102779	0.10094	0.0
pl_sweep	716	pdav-N	50000	0.998071	0.000296529	0.100219	-0.0
pl_sweep	716	mixed	30000	0.999649	0.00045075	0.100231	0.0
pl_sweep	716	rot	20000	0.999462	-0.000267412	0.100912	0.0
pl_sweep	717	pdav-N	50000	0.998087	-0.000763122	0.0998084	-0.0
pl_sweep	717	mixed	30000	0.999651	-0.000664419	0.0999957	0.0
pl_sweep	717	rot	20000	0.999475	0.000436689	0.0997299	0.0
pl_sweep	718	pdav-N	50000	0.998094	0.000766305	0.0996225	-0.0
pl_sweep	718	mixed	30000	0.999647	0.000160762	0.10053	0.0
pl_sweep	718	rot	20000	0.999476	0.000248907	0.0996167	0.0
pl_sweep	719	pdav-N	50000	0.998073	0.000173344	0.100166	-0.0
pl_sweep	719	mixed	30000	0.999658	0.000430653	0.0990531	0.0
pl_sweep	719	rot	20000	0.999469	-0.000954588	0.100229	0.0
pl_sweep	720	pdav-N	50000	0.998093	0.000124812	0.0996421	-0.0
pl_sweep	720	mixed	30000	0.999652	-0.000873674	0.0998314	0.0
pl_sweep	720	rot	20000	0.999472	0.00061364	0.0999618	0.0
pl_sweep	721	pdav-N	50000	0.99809	0.000366903	0.0997295	-0.0
pl_sweep	721	mixed	30000	0.99965	-0.000718773	0.100138	0.0
pl_sweep	721	rot	20000	0.999476	0.000630133	0.0996002	0.0
pl_sweep	722	pdav-N	50000	0.998068	-0.000536057	0.10031	-0.0
pl_sweep	722	mixed	30000	0.999651	0.000958346	0.0999934	0.0
pl_sweep	722	rot	20000	0.999473	-0.000490457	0.0998863	0.0
pl_sweep	723	pdav-N	50000	0.998054	-9.79997e-05	0.10067	-0.0
pl_sweep	723	mixed	30000	0.999655	0.000455502	0.0994418	0.0
pl_sweep	723	rot	20000	0.999474	0.000489615	0.0997922	0.0
pl_sweep	724	pdav-N	50000	0.998089	0.000154982	0.0997394	-0.0
pl_sweep	724	mixed	30000	0.999652	-0.000109901	0.0999114	0.0
pl_sweep	724	rot	20000	0.999478	-0.000454818	0.0993636	0.0
pl_sweep	725	pdav-N	50000	0.998068	-0.000419493	0.100292	-0.0
pl_sweep	725	mixed	30000	0.999652	0.000273639	0.0998647	0.0
pl_sweep	725	rot	20000	0.999467	0.000164972	0.100488	0.0
pl_sweep	726	pdav-N	50000	0.998077	8.84135e-05	0.100077	-0.0
pl_sweep	726	mixed	30000	0.999655	-0.000844089	0.0994738	0.0
pl_sweep	726	rot	20000	0.999473	-0.00158469	0.0999061	0.0
pl_sweep	727	pdav-N	50000	0.998077	0.000329134	0.100077	-0.0
pl_sweep	727	mixed	30000	0.999656	0.000147967	0.0992258	0.0
pl_sweep	727	rot	20000	0.999476	-0.000107262	0.0996291	0.0
pl_sweep	728	pdav-N	50000	0.998103	0.000291841	0.099388	-0.0
pl_sweep	728	mixed	30000	0.999653	1.69817e-05	0.0997358	0.0
pl_sweep	728	rot	20000	0.999467	-0.00130146	0.10045	0.0
pl_sweep	729	pdav-N	50000	0.998072	-0.000275103	0.100208	-0.0
pl_sweep	729	mixed	30000	0.999643	0.00110743	0.101067	0.0
pl_sweep	729	rot	20000	0.999478	1.72266e-05	0.0993923	0.0
pl_sweep	730	pdav-N	50000	0.998074	-0.000587552	0.10014	-0.0
pl_sweep	730	mixed	30000	0.999648	-0.000848387	0.100452	0.0
pl_sweep	730	rot	20000	0.999468	-0.000644138	0.100363	0.0
pl_sweep	731	pdav-N	50000	0.998092	8.86059e-05	0.0996699	-0.0
pl_sweep	731	mixed	30000	0.999657	-0.000425271	0.099082	0.0
pl_sweep	731	rot	20000	0.999473	0.000270415	0.099869	0.0
pl_sweep	732	pdav-N	50000	0.998083	0.000664549	0.0999178	-0.0
pl_sweep	732	mixed	30000	0.999654	0.000407872	0.0996068	0.0
pl_sweep	732	rot	20000	0.999479	0.000338677	0.0992855	0.0
pl_sweep	733	pdav-N	50000	0.99809	-0.000674686	0.0997204	-0.0
pl_sweep	733	mixed	30000	0.999646	-0.000334042	0.100669	0.0
pl_sweep	733	rot	20000	0.999473	0.00180722	0.0998527	0.0
pl_sweep	734	pdav-N	50000	0.998077	-0.000439811	0.100076	-0.0
pl_sweep	734	mixed	30000	0.99965	0.000617048	0.100116	0.0
pl_sweep	734	rot	20000	0.999463	-3.7713e-05	0.100804	0.0
pl_sweep	735	pdav-N	50000	0.998057	-0.000405519	0.100598	-0.0
pl_sweep	735	mixed	30000	0.999649	0.000337656	0.10029	0.0
pl_sweep	735	rot	20000	0.999474	0.000444499	0.0997943	0.0
